gameid,side,league,year,patch,teamname,datacompleteness,result,win,golddiffat10,firstdragon,dragons,opp_dragons,firstbaron,barons,opp_barons,towers,opp_towers,visionscore,vspm,killsat10,opp_killsat10,tower_diff,team_vspm,kills_diff_10
ESPORTSTMNT01_2692980,Red,LVP SL,2022,12.01,Fnatic TQ,complete,1,1,-187.0,1.0,2.0,1.0,1.0,2.0,0.0,11.0,3.0,368.0,12.3767,0.0,0.0,8.0,12.3767,0.0
ESPORTSTMNT01_2693004,Blue,LVP SL,2022,12.01,Movistar KOI,complete,1,1,-452.0,1.0,3.0,3.0,1.0,2.0,0.0,10.0,3.0,534.0,13.4115,0.0,0.0,7.0,13.4115,0.0
ESPORTSTMNT01_2693004,Red,LVP SL,2022,12.01,Giants,complete,0,0,452.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,10.0,768.0,19.2886,0.0,0.0,-7.0,19.2886,0.0
ESPORTSTMNT01_2693026,Blue,LPLOL,2022,12.01,OFFSET Esports,complete,0,0,-120.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,634.0,16.8841,0.0,1.0,-4.0,16.8841,-1.0
ESPORTSTMNT01_2693026,Red,LPLOL,2022,12.01,Odivelas Sports Club,complete,1,1,120.0,0.0,3.0,3.0,1.0,2.0,0.0,8.0,4.0,574.0,15.286200000000001,1.0,0.0,4.0,15.286200000000001,1.0
ESPORTSTMNT01_2693034,Blue,NLC,2022,12.01,Vanir,complete,1,1,-400.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,3.0,484.0,16.2054,0.0,1.0,3.0,16.2054,-1.0
ESPORTSTMNT01_2693034,Red,NLC,2022,12.01,Dusty,complete,0,0,400.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,424.0,14.1963,1.0,0.0,-3.0,14.1963,1.0
ESPORTSTMNT01_2693035,Blue,LVP SL,2022,12.01,BISONS ECLUB,complete,0,0,-125.0,1.0,3.0,4.0,0.0,0.0,0.0,6.0,10.0,744.0,16.0807,0.0,0.0,-4.0,16.0807,0.0
ESPORTSTMNT01_2693035,Red,LVP SL,2022,12.01,Team Heretics,complete,1,1,125.0,0.0,4.0,3.0,1.0,0.0,0.0,10.0,6.0,836.0,18.0692,0.0,0.0,4.0,18.0692,0.0
ESPORTSTMNT01_2693060,Blue,LPLOL,2022,12.01,EGN Esports,complete,0,0,-511.0,0.0,3.0,2.0,0.0,1.0,1.0,5.0,9.0,562.0,16.5945,0.0,1.0,-4.0,16.5945,-1.0
ESPORTSTMNT01_2693060,Red,LPLOL,2022,12.01,For The Win Esports,complete,1,1,511.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,5.0,458.0,13.5237,1.0,0.0,4.0,13.5237,1.0
ESPORTSTMNT01_2693070,Blue,PGC,2022,12.01,Golden Guardians Academy,complete,1,1,-408.0,1.0,3.0,2.0,1.0,0.0,0.0,10.0,2.0,380.0,12.7874,1.0,1.0,8.0,12.7874,0.0
ESPORTSTMNT01_2693070,Red,PGC,2022,12.01,Wildcard Gaming,complete,0,0,408.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,10.0,340.0,11.4413,1.0,1.0,-8.0,11.4413,0.0
ESPORTSTMNT01_2693089,Blue,PGC,2022,12.01,Wildcard Gaming,complete,0,0,-31.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,8.0,364.0,12.3043,0.0,0.0,-6.0,12.3043,0.0
ESPORTSTMNT01_2693089,Red,PGC,2022,12.01,Golden Guardians Academy,complete,1,1,31.0,1.0,4.0,0.0,1.0,0.0,0.0,8.0,2.0,438.0,14.8056,0.0,0.0,6.0,14.8056,0.0
ESPORTSTMNT01_2693098,Blue,PGC,2022,12.01,"University of California, Irvine",complete,0,0,-110.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,352.0,12.0894,0.0,0.0,-10.0,12.0894,0.0
ESPORTSTMNT01_2693098,Red,PGC,2022,12.01,Bay State College,complete,1,1,110.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,1.0,476.0,16.3479,0.0,0.0,10.0,16.3479,0.0
ESPORTSTMNT01_2693100,Blue,PGC,2022,12.01,Radiance,complete,0,0,549.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,398.0,12.6148,0.0,0.0,-6.0,12.6148,0.0
ESPORTSTMNT01_2693100,Red,PGC,2022,12.01,Team Ambition,complete,1,1,-549.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,448.0,14.1996,0.0,0.0,6.0,14.1996,0.0
ESPORTSTMNT01_2693125,Blue,PGC,2022,12.01,Bay State College,complete,1,1,-403.0,0.0,4.0,2.0,1.0,0.0,0.0,11.0,3.0,672.0,16.7581,0.0,1.0,8.0,16.7581,-1.0
ESPORTSTMNT01_2693125,Red,PGC,2022,12.01,"University of California, Irvine",complete,0,0,403.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,11.0,542.0,13.5163,1.0,0.0,-8.0,13.5163,1.0
ESPORTSTMNT01_2693131,Blue,PGC,2022,12.01,Radiance,complete,1,1,1626.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,7.0,758.0,17.6141,0.0,0.0,2.0,17.6141,0.0
ESPORTSTMNT01_2693131,Red,PGC,2022,12.01,Team Ambition,complete,0,0,-1626.0,1.0,1.0,6.0,1.0,0.0,0.0,7.0,9.0,654.0,15.1976,0.0,0.0,-2.0,15.1976,0.0
ESPORTSTMNT01_2693136,Blue,PGC,2022,12.01,Radiance,complete,1,1,166.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,2.0,334.0,13.0384,0.0,0.0,8.0,13.0384,0.0
ESPORTSTMNT01_2693136,Red,PGC,2022,12.01,Team Ambition,complete,0,0,-166.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,262.0,10.227699999999999,0.0,0.0,-8.0,10.227699999999999,0.0
ESPORTSTMNT01_2693351,Blue,PRM,2022,12.01,FC Schalke 04 Esports,complete,1,1,4.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,6.0,456.0,13.8602,0.0,0.0,3.0,13.8602,0.0
ESPORTSTMNT01_2693351,Red,PRM,2022,12.01,MOUZ NXT,complete,0,0,-4.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,9.0,568.0,17.2644,0.0,0.0,-3.0,17.2644,0.0
ESPORTSTMNT01_2693353,Blue,GLL,2022,12.01,Anorthosis Famagusta Esports,complete,1,1,-13.0,0.0,4.0,3.0,1.0,1.0,0.0,10.0,3.0,616.0,15.3872,0.0,0.0,7.0,15.3872,0.0
ESPORTSTMNT01_2693353,Red,GLL,2022,12.01,Team Refuse,complete,0,0,13.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,10.0,530.0,13.239,0.0,0.0,-7.0,13.239,0.0
ESPORTSTMNT01_2693410,Blue,GLL,2022,12.01,Team Phantasma,complete,1,1,130.0,0.0,2.0,3.0,1.0,0.0,0.0,11.0,4.0,470.0,14.857899999999999,0.0,0.0,7.0,14.857899999999999,0.0
ESPORTSTMNT01_2693410,Red,GLL,2022,12.01,Gamespace Mediterranean College Esports,complete,0,0,-130.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,11.0,378.0,11.9494,0.0,0.0,-7.0,11.9494,0.0
ESPORTSTMNT01_2693423,Blue,PRM,2022,12.01,E WIE EINFACH E-SPORTS,complete,1,1,43.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,5.0,466.0,16.813000000000002,0.0,0.0,6.0,16.813000000000002,0.0
ESPORTSTMNT01_2693423,Red,PRM,2022,12.01,Eintracht Spandau,complete,0,0,-43.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,11.0,346.0,12.4834,0.0,0.0,-6.0,12.4834,0.0
ESPORTSTMNT01_2693486,Blue,PRM,2022,12.01,SK Gaming Prime,complete,0,0,481.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,10.0,510.0,13.3917,1.0,1.0,-6.0,13.3917,0.0
ESPORTSTMNT01_2693486,Red,PRM,2022,12.01,Berlin International Gaming,complete,1,1,-481.0,1.0,4.0,1.0,1.0,0.0,0.0,10.0,4.0,578.0,15.1771,1.0,1.0,6.0,15.1771,0.0
ESPORTSTMNT01_2693488,Blue,GLL,2022,12.01,WLGaming Esports,complete,1,1,-4.0,1.0,2.0,4.0,1.0,0.0,0.0,7.0,4.0,552.0,13.8868,1.0,0.0,3.0,13.8868,1.0
ESPORTSTMNT01_2693488,Red,GLL,2022,12.01,Hive Athens EC,complete,0,0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,7.0,616.0,15.4968,0.0,1.0,-3.0,15.4968,-1.0
ESPORTSTMNT01_2693537,Blue,GLL,2022,12.01,Zerolag Esports,complete,0,0,-393.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,342.0,11.2254,1.0,0.0,-9.0,11.2254,1.0
ESPORTSTMNT01_2693537,Red,GLL,2022,12.01,GOAL,complete,1,1,393.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,1.0,464.0,15.2297,0.0,1.0,9.0,15.2297,-1.0
ESPORTSTMNT01_2693557,Blue,PRM,2022,12.01,GamerLegion,complete,1,1,115.0,1.0,2.0,3.0,0.0,0.0,0.0,10.0,4.0,584.0,16.3815,0.0,1.0,6.0,16.3815,-1.0
ESPORTSTMNT01_2693557,Red,PRM,2022,12.01,Unicorns of Love Sexy Edition,complete,0,0,-115.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,10.0,462.0,12.9594,1.0,0.0,-6.0,12.9594,1.0
ESPORTSTMNT01_2693619,Blue,PRM,2022,12.01,WAVE Esports,complete,0,0,242.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,8.0,442.0,14.2965,0.0,0.0,-4.0,14.2965,0.0
ESPORTSTMNT01_2693619,Red,PRM,2022,12.01,PENTA 1860,complete,1,1,-242.0,1.0,2.0,2.0,1.0,0.0,0.0,8.0,4.0,470.0,15.2021,0.0,0.0,4.0,15.2021,0.0
ESPORTSTMNT01_2693789,Blue,LCK,2022,12.01,Nongshim RedForce,complete,1,1,757.0,0.0,3.0,3.0,1.0,0.0,0.0,9.0,3.0,612.0,15.719100000000001,0.0,0.0,6.0,15.719100000000001,0.0
ESPORTSTMNT01_2693789,Red,LCK,2022,12.01,Dplus KIA,complete,0,0,-757.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,9.0,596.0,15.3082,0.0,0.0,-6.0,15.3082,0.0
ESPORTSTMNT01_2693854,Blue,LCK,2022,12.01,KT Rolster,complete,1,1,-80.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,3.0,662.0,17.1872,0.0,0.0,4.0,17.1872,0.0
ESPORTSTMNT01_2693854,Red,LCK,2022,12.01,Hanwha Life Esports,complete,0,0,80.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,7.0,644.0,16.72,0.0,0.0,-4.0,16.72,0.0
ESPORTSTMNT01_2693886,Blue,LCK,2022,12.01,Hanwha Life Esports,complete,0,0,-225.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,9.0,550.0,14.6732,0.0,0.0,-8.0,14.6732,0.0
ESPORTSTMNT01_2693886,Red,LCK,2022,12.01,KT Rolster,complete,1,1,225.0,1.0,3.0,2.0,1.0,0.0,0.0,9.0,1.0,662.0,17.6612,0.0,0.0,8.0,17.6612,0.0
ESPORTSTMNT01_2694027,Blue,NLC,2022,12.01,JD|XL,complete,1,1,581.0,0.0,3.0,2.0,1.0,0.0,0.0,11.0,1.0,462.0,15.340300000000001,1.0,0.0,10.0,15.340300000000001,1.0
ESPORTSTMNT01_2694027,Red,NLC,2022,12.01,NYYRIKKI,complete,0,0,-581.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,11.0,370.0,12.2856,0.0,1.0,-10.0,12.2856,-1.0
ESPORTSTMNT01_2694052,Blue,ESLOL,2022,12.01,mCon esports,complete,1,1,-31.0,0.0,5.0,2.0,1.0,0.0,0.0,9.0,5.0,848.0,21.3333,0.0,0.0,4.0,21.3333,0.0
ESPORTSTMNT01_2694052,Red,ESLOL,2022,12.01,KRC Genk Esports,complete,0,0,31.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,9.0,478.0,12.0251,0.0,0.0,-4.0,12.0251,0.0
ESPORTSTMNT01_2694058,Blue,NLC,2022,12.01,Riddle Esports,complete,0,0,472.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,11.0,588.0,15.6244,0.0,0.0,-8.0,15.6244,0.0
ESPORTSTMNT01_2694058,Red,NLC,2022,12.01,MNM Gaming,complete,1,1,-472.0,1.0,5.0,0.0,1.0,0.0,0.0,11.0,3.0,592.0,15.7308,0.0,0.0,8.0,15.7308,0.0
ESPORTSTMNT01_2694069,Blue,PGN,2022,12.01,Esport Empire,complete,1,1,564.0,0.0,3.0,2.0,1.0,0.0,0.0,10.0,3.0,458.0,14.4176,2.0,1.0,7.0,14.4176,1.0
ESPORTSTMNT01_2694069,Red,PGN,2022,12.01,Axolotl,complete,0,0,-564.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,10.0,432.0,13.5992,1.0,2.0,-7.0,13.5992,-1.0
ESPORTSTMNT01_2694087,Blue,NLC,2022,12.01,Team Singularity,complete,0,0,-126.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,10.0,264.0,10.2791,1.0,0.0,-9.0,10.2791,1.0
ESPORTSTMNT01_2694087,Red,NLC,2022,12.01,X7 Esports,complete,1,1,126.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,1.0,332.0,12.9267,0.0,1.0,9.0,12.9267,-1.0
ESPORTSTMNT01_2694092,Blue,LPLOL,2022,12.01,For The Win Esports,complete,1,1,1068.0,0.0,2.0,2.0,1.0,0.0,0.0,11.0,3.0,398.0,13.1569,0.0,0.0,8.0,13.1569,0.0
ESPORTSTMNT01_2694092,Red,LPLOL,2022,12.01,GTZ Esports,complete,0,0,-1068.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,11.0,428.0,14.1487,0.0,0.0,-8.0,14.1487,0.0
ESPORTSTMNT01_2694094,Blue,PGN,2022,12.01,Cyberground Gaming,complete,1,1,105.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,3.0,574.0,15.7188,0.0,0.0,7.0,15.7188,0.0
ESPORTSTMNT01_2694094,Red,PGN,2022,12.01,Samsung Morning Stars,complete,0,0,-105.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,10.0,592.0,16.2118,0.0,0.0,-7.0,16.2118,0.0
ESPORTSTMNT01_2694120,Blue,ESLOL,2022,12.01,Team 7AM,complete,0,0,-154.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,10.0,524.0,14.4419,0.0,0.0,-8.0,14.4419,0.0
ESPORTSTMNT01_2694120,Red,ESLOL,2022,12.01,Team Echo Zulu,complete,1,1,154.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0,2.0,490.0,13.5047,0.0,0.0,8.0,13.5047,0.0
ESPORTSTMNT01_2694124,Blue,NLC,2022,12.01,Bifrost,complete,1,1,241.0,1.0,3.0,2.0,1.0,0.0,0.0,10.0,1.0,440.0,14.2394,0.0,0.0,9.0,14.2394,0.0
ESPORTSTMNT01_2694124,Red,NLC,2022,12.01,Vanir,complete,0,0,-241.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,10.0,388.0,12.5567,0.0,0.0,-9.0,12.5567,0.0
ESPORTSTMNT01_2694155,Blue,PGN,2022,12.01,aNc Outplayed,complete,1,1,-555.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,5.0,642.0,16.2054,0.0,1.0,2.0,16.2054,-1.0
ESPORTSTMNT01_2694155,Red,PGN,2022,12.01,Atleta Esport,complete,0,0,555.0,1.0,3.0,3.0,1.0,0.0,0.0,5.0,7.0,580.0,14.6404,1.0,0.0,-2.0,14.6404,1.0
ESPORTSTMNT01_2694167,Blue,ESLOL,2022,12.01,Ion Squad,complete,1,1,-30.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,3.0,252.0,10.3419,0.0,0.0,5.0,10.3419,0.0
ESPORTSTMNT01_2694167,Red,ESLOL,2022,12.01,LowLandLions,complete,0,0,30.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,236.0,9.6853,0.0,0.0,-5.0,9.6853,0.0
ESPORTSTMNT01_2694174,Blue,LCSA,2022,12.01,Dignitas Academy,complete,1,1,-35.0,1.0,5.0,0.0,1.0,0.0,0.0,10.0,1.0,452.0,14.3339,0.0,0.0,9.0,14.3339,0.0
ESPORTSTMNT01_2694174,Red,LCSA,2022,12.01,FlyQuest Academy,complete,0,0,35.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,324.0,10.2749,0.0,0.0,-9.0,10.2749,0.0
ESPORTSTMNT01_2694175,Blue,LCSA,2022,12.01,Golden Guardians Academy,complete,0,0,-383.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,9.0,456.0,13.3398,0.0,0.0,-4.0,13.3398,0.0
ESPORTSTMNT01_2694175,Red,LCSA,2022,12.01,100 Thieves Academy,complete,1,1,383.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,5.0,518.0,15.1536,0.0,0.0,4.0,15.1536,0.0
ESPORTSTMNT01_2694177,Blue,NLC,2022,12.01,Astralis Talent,complete,0,0,153.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,9.0,518.0,13.7887,0.0,0.0,-6.0,13.7887,0.0
ESPORTSTMNT01_2694177,Red,NLC,2022,12.01,Dusty,complete,1,1,-153.0,1.0,4.0,2.0,1.0,1.0,0.0,9.0,3.0,484.0,12.8838,0.0,0.0,6.0,12.8838,0.0
ESPORTSTMNT01_2694197,Blue,PGN,2022,12.01,Macko Esports,complete,0,0,-81.0,0.0,3.0,4.0,1.0,0.0,1.0,8.0,9.0,892.0,18.7002,0.0,0.0,-1.0,18.7002,0.0
ESPORTSTMNT01_2694197,Red,PGN,2022,12.01,GGEsports,complete,1,1,81.0,1.0,4.0,3.0,0.0,1.0,0.0,9.0,8.0,704.0,14.7589,0.0,0.0,1.0,14.7589,0.0
ESPORTSTMNT01_2694200,Blue,LPLOL,2022,12.01,White Dragons,complete,1,1,408.0,1.0,3.0,1.0,1.0,0.0,0.0,8.0,0.0,320.0,11.9328,0.0,0.0,8.0,11.9328,0.0
ESPORTSTMNT01_2694200,Red,LPLOL,2022,12.01,Odivelas Sports Club,complete,0,0,-408.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,358.0,13.3499,0.0,0.0,-8.0,13.3499,0.0
ESPORTSTMNT01_2694212,Blue,LCSA,2022,12.01,FlyQuest Academy,complete,0,0,1275.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,10.0,334.0,12.3475,4.0,0.0,-8.0,12.3475,4.0
ESPORTSTMNT01_2694212,Red,LCSA,2022,12.01,Dignitas Academy,complete,1,1,-1275.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,2.0,408.0,15.0831,0.0,4.0,8.0,15.0831,-4.0
ESPORTSTMNT01_2694214,Blue,LCSA,2022,12.01,100 Thieves Academy,complete,0,0,-330.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,302.0,11.0556,0.0,1.0,-6.0,11.0556,-1.0
ESPORTSTMNT01_2694214,Red,LCSA,2022,12.01,Golden Guardians Academy,complete,1,1,330.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,3.0,394.0,14.4234,1.0,0.0,6.0,14.4234,1.0
ESPORTSTMNT01_2694223,Blue,LPLOL,2022,12.01,OFFSET Esports,complete,1,1,4.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,330.0,12.1397,0.0,0.0,5.0,12.1397,0.0
ESPORTSTMNT01_2694223,Red,LPLOL,2022,12.01,Boavista FC,complete,0,0,-4.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,318.0,11.6983,0.0,0.0,-5.0,11.6983,0.0
ESPORTSTMNT01_2694224,Blue,LCSA,2022,12.01,Evil Geniuses Academy,complete,1,1,643.0,0.0,3.0,2.0,1.0,1.0,0.0,11.0,3.0,430.0,12.2798,1.0,0.0,8.0,12.2798,1.0
ESPORTSTMNT01_2694224,Red,LCSA,2022,12.01,Team Liquid Academy,complete,0,0,-643.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,11.0,372.0,10.6235,0.0,1.0,-8.0,10.6235,-1.0
ESPORTSTMNT01_2694225,Blue,LCSA,2022,12.01,TSM Academy,complete,0,0,279.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,9.0,466.0,13.1391,0.0,0.0,-6.0,13.1391,0.0
ESPORTSTMNT01_2694225,Red,LCSA,2022,12.01,Immortals Academy,complete,1,1,-279.0,1.0,5.0,1.0,1.0,0.0,0.0,9.0,3.0,500.0,14.0978,0.0,0.0,6.0,14.0978,0.0
ESPORTSTMNT01_2694252,Blue,LCSA,2022,12.01,Evil Geniuses Academy,complete,0,0,-1530.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,10.0,578.0,14.1897,0.0,2.0,-6.0,14.1897,-2.0
ESPORTSTMNT01_2694252,Red,LCSA,2022,12.01,Team Liquid Academy,complete,1,1,1530.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,4.0,662.0,16.2519,2.0,0.0,6.0,16.2519,2.0
ESPORTSTMNT01_2694254,Blue,LCSA,2022,12.01,TSM Academy,complete,0,0,431.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,434.0,12.6778,0.0,0.0,-10.0,12.6778,0.0
ESPORTSTMNT01_2694254,Red,LCSA,2022,12.01,Immortals Academy,complete,1,1,-431.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,1.0,542.0,15.8325,0.0,0.0,10.0,15.8325,0.0
ESPORTSTMNT01_2694272,Blue,LCSA,2022,12.01,Cloud9 Academy,complete,1,1,-1212.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,2.0,516.0,15.1689,0.0,1.0,9.0,15.1689,-1.0
ESPORTSTMNT01_2694272,Red,LCSA,2022,12.01,CLG Academy,complete,0,0,1212.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,11.0,420.0,12.3468,1.0,0.0,-9.0,12.3468,1.0
ESPORTSTMNT01_2694273,Blue,DDH,2022,12.01,Atheris Esports,complete,1,1,432.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,3.0,540.0,16.5644,1.0,0.0,7.0,16.5644,1.0
ESPORTSTMNT01_2694273,Red,DDH,2022,12.01,Zylant Esports,complete,0,0,-432.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,10.0,426.0,13.0674,0.0,1.0,-7.0,13.0674,-1.0
ESPORTSTMNT01_2694280,Blue,LCSA,2022,12.01,CLG Academy,complete,1,1,596.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,0.0,300.0,11.049800000000001,0.0,0.0,10.0,11.049800000000001,0.0
ESPORTSTMNT01_2694280,Red,LCSA,2022,12.01,Cloud9 Academy,complete,0,0,-596.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,272.0,10.0183,0.0,0.0,-10.0,10.0183,0.0
ESPORTSTMNT01_2694285,Blue,DDH,2022,12.01,Six Karma,complete,1,1,335.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,2.0,406.0,15.0464,0.0,0.0,6.0,15.0464,0.0
ESPORTSTMNT01_2694285,Red,DDH,2022,12.01,Tomorrow Esports,complete,0,0,-335.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,274.0,10.1544,0.0,0.0,-6.0,10.1544,0.0
ESPORTSTMNT01_2694293,Blue,DDH,2022,12.01,Atomic México,complete,0,0,393.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,10.0,342.0,12.2947,0.0,0.0,-8.0,12.2947,0.0
ESPORTSTMNT01_2694293,Red,DDH,2022,12.01,Arctic Gaming México,complete,1,1,-393.0,1.0,3.0,1.0,1.0,0.0,0.0,10.0,2.0,356.0,12.798,0.0,0.0,8.0,12.798,0.0
ESPORTSTMNT01_2694317,Blue,DDH,2022,12.01,The Kings,complete,1,1,763.0,0.0,2.0,2.0,1.0,0.0,0.0,10.0,3.0,400.0,15.2574,1.0,0.0,7.0,15.2574,1.0
ESPORTSTMNT01_2694317,Red,DDH,2022,12.01,PÊEK Gaming,complete,0,0,-763.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,10.0,348.0,13.274000000000001,0.0,1.0,-7.0,13.274000000000001,-1.0
ESPORTSTMNT01_2694375,Blue,LCKC,2022,12.01,DRX Challengers,complete,0,0,276.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,8.0,592.0,14.981,0.0,0.0,-4.0,14.981,0.0
ESPORTSTMNT01_2694375,Red,LCKC,2022,12.01,DN Freecs Challengers,complete,1,1,-276.0,1.0,4.0,2.0,0.0,0.0,0.0,8.0,4.0,540.0,13.6653,0.0,0.0,4.0,13.6653,0.0
ESPORTSTMNT01_2694425,Blue,LCK,2022,12.01,T1,complete,1,1,91.0,0.0,2.0,2.0,1.0,0.0,0.0,9.0,1.0,446.0,15.531,0.0,0.0,8.0,15.531,0.0
ESPORTSTMNT01_2694425,Red,LCK,2022,12.01,DRX,complete,0,0,-91.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,450.0,15.6704,0.0,0.0,-8.0,15.6704,0.0
ESPORTSTMNT01_2694428,Blue,LCK,2022,12.01,BRION,complete,0,0,615.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,10.0,564.0,14.8226,1.0,0.0,-6.0,14.8226,1.0
ESPORTSTMNT01_2694428,Red,LCK,2022,12.01,Gen.G,complete,1,1,-615.0,1.0,3.0,3.0,1.0,1.0,0.0,10.0,4.0,722.0,18.975,0.0,1.0,6.0,18.975,-1.0
ESPORTSTMNT01_2694459,Blue,LCK,2022,12.01,BRION,complete,0,0,-484.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,9.0,582.0,17.0592,0.0,0.0,-6.0,17.0592,0.0
ESPORTSTMNT01_2694459,Red,LCK,2022,12.01,Gen.G,complete,1,1,484.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,3.0,648.0,18.9937,0.0,0.0,6.0,18.9937,0.0
ESPORTSTMNT01_2694589,Blue,HM,2022,12.01,Dark Tigers,complete,0,0,-83.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,376.0,12.2942,2.0,2.0,-8.0,12.2942,0.0
ESPORTSTMNT01_2694589,Red,HM,2022,12.01,eSuba,complete,1,1,83.0,0.0,2.0,2.0,1.0,0.0,0.0,9.0,1.0,492.0,16.0872,2.0,2.0,8.0,16.0872,0.0
ESPORTSTMNT01_2694656,Blue,HM,2022,12.01,SINNERS Esports,complete,1,1,-184.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,428.0,13.115499999999999,0.0,1.0,6.0,13.115499999999999,-1.0
ESPORTSTMNT01_2694656,Red,HM,2022,12.01,Inside Games,complete,0,0,184.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,420.0,12.8701,1.0,0.0,-6.0,12.8701,1.0
ESPORTSTMNT01_2694704,Blue,HM,2022,12.01,Entropiq,complete,1,1,-165.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,260.0,11.3289,0.0,0.0,9.0,11.3289,0.0
ESPORTSTMNT01_2694704,Red,HM,2022,12.01,Cryptova,complete,0,0,165.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,250.0,10.8932,0.0,0.0,-9.0,10.8932,0.0
ESPORTSTMNT01_2694761,Blue,HM,2022,12.01,BRUTE,complete,1,1,443.0,1.0,3.0,1.0,0.0,0.0,0.0,9.0,2.0,384.0,14.2662,0.0,0.0,7.0,14.2662,0.0
